state_code,county_code,census_tract,pct_white_2018,pct_black_2018,pct_hispanic_2018,med_income_2018,med_property_value_2018,med_loan_amount_2018,med_cltv_2018,pct_white_2024,pct_black_2024,pct_hispanic_2024,med_income_2024,med_property_value_2024,med_loan_amount_2024,med_cltv_2024,delta_income,delta_property_value,delta_loan_amount,delta_white,delta_black,delta_hispanic,delta_cltv
IL,17031,17031825802,0.000,0.857,0.143,63,155000,145000,97,0.000,0.714,0.143,81,220000,110000,96.928,18,65000,-35000,0.000,-0.143,0.000,-0.072
IL,17031,17031825803,0.000,0.875,0.000,49,145000,135000,97,0.000,0.688,0.125,81,240000,225000,95,32,95000,90000,0.000,-0.188,0.125,-2
IL,17031,17031825900,0.000,0.625,0.250,56,90000,65000,98,0.000,0.471,0.353,58,175000,135000,97,2,85000,70000,0.000,-0.154,0.103,-1
IL,17031,17031826000,0.000,0.500,0.500,45,130000,45000,98.5,0.111,0.222,0.667,66,195000,185000,96.25,21,65000,140000,0.111,-0.278,0.167,-2.25
IL,17031,17031826100,0.200,0.800,0.000,52,125000,65000,102.376,0.024,0.548,0.286,66.5,200000,175000,96.7145,14.5,75000,110000,-0.176,-0.252,0.286,-5.6615
IL,17031,17031826201,0.000,0.833,0.000,61.5,55000,50000,96,0.000,1.000,0.000,71.5,175000,150000,93.5,10,120000,100000,0.000,0.167,0.000,-2.5
IL,17031,17031826202,0.053,0.579,0.316,48,95000,85000,95,0.059,0.441,0.294,56.5,155000,80000,97.4445,8.5,60000,-5000,0.006,-0.138,-0.022,2.4445
IL,17031,17031826301,0.125,0.750,0.000,63.5,125000,115000,97,0.125,0.875,0.000,73.5,180000,140000,96,10,55000,25000,0.000,0.125,0.000,-1
IL,17031,17031826303,0.000,0.643,0.071,52,145000,125000,97,0.000,0.636,0.091,70,205000,175000,95,18,60000,50000,0.000,-0.006,0.019,-2
IL,17031,17031826304,0.000,0.750,0.000,51,100000,95000,96.643,0.000,0.571,0.000,71,155000,155000,97,20,55000,60000,0.000,-0.179,0.000,0.357
IL,17031,17031826401,0.000,0.750,0.000,45.5,115000,105000,100.11500000000001,0.067,0.800,0.067,60,155000,135000,95,14.5,40000,30000,0.067,0.050,0.067,-5.115
IL,17031,17031826402,0.000,0.867,0.000,57,115000,105000,97,0.000,0.750,0.000,69,165000,130000,97,12,50000,25000,0.000,-0.117,0.000,0
IL,17031,17031826500,0.000,0.700,0.300,51.5,90000,85000,95.9285,0.000,0.471,0.353,62,175000,145000,97,10.5,85000,60000,0.000,-0.229,0.053,1.0715
IL,17031,17031826600,0.000,0.857,0.000,50,75000,65000,104.387,0.037,0.852,0.074,59,155000,125000,97,9,80000,60000,0.037,-0.005,0.074,-7.387
IL,17031,17031826700,0.286,0.571,0.000,31,85000,65000,100.179,0.000,0.667,0.167,50.5,150000,135000,95.1385,19.5,65000,70000,-0.286,0.095,0.167,-5.0405
IL,17031,17031826800,0.000,0.333,0.667,69,115000,95000,89.2,0.000,0.333,0.556,59,215000,115000,97,-10,100000,20000,0.000,0.000,-0.111,7.8
IL,17031,17031827000,0.000,0.333,0.667,51,45000,45000,95,0.000,0.333,0.417,52.5,145000,105000,96,1.5,100000,60000,0.000,0.000,-0.250,1
IL,17031,17031827100,0.000,0.000,0.000,37,60000,45000,80,0.000,0.429,0.429,37,145000,85000,97,0,85000,40000,0.000,0.429,0.429,17
IL,17031,17031827200,0.000,0.667,0.333,50,145000,55000,80,0.105,0.474,0.263,49,165000,105000,90,-1,20000,50000,0.105,-0.193,-0.070,10
IL,17031,17031827300,0.000,0.000,1.000,39,65000,65000,95,0.000,0.250,0.500,69,165000,80000,97.5,30,100000,15000,0.000,0.250,-0.500,2.5
IL,17031,17031827400,0.000,0.500,0.000,58,50000,45000,96,0.048,0.333,0.286,47,155000,115000,100,-11,105000,70000,0.048,-0.167,0.286,4
IL,17031,17031827500,0.143,0.000,0.857,37,85000,55000,100,0.000,0.308,0.615,61,165000,145000,97,24,80000,90000,-0.143,0.308,-0.242,-3
IL,17031,17031827600,0.000,1.000,0.000,28,65000,65000,103.732,0.000,0.500,0.438,55,165000,140000,97,27,100000,75000,0.000,-0.500,0.438,-6.732
IL,17031,17031827700,0.000,0.000,1.000,36,65000,55000,95,0.000,0.125,0.500,49.5,165000,125000,90.555,13.5,100000,70000,0.000,0.125,-0.500,-4.445
IL,17031,17031827801,0.125,0.750,0.042,67,140000,130000,96,0.091,0.591,0.136,90,245000,190000,94.03450000000001,23,105000,60000,-0.034,-0.159,0.095,-1.9655
IL,17031,17031827802,0.000,0.556,0.000,67,155000,145000,95,0.000,0.688,0.250,89.5,240000,205000,97,22.5,85000,60000,0.000,0.132,0.250,2
IL,17031,17031827804,0.111,0.667,0.000,69,205000,175000,80,0.000,0.885,0.077,89,255000,225000,95,20,50000,50000,-0.111,0.218,0.077,15
IL,17031,17031827805,0.231,0.462,0.077,53,155000,145000,95,0.000,0.375,0.000,82,285000,245000,96,29,130000,100000,-0.231,-0.087,-0.077,1
IL,17031,17031827901,0.000,0.909,0.000,81,185000,175000,95,0.083,0.667,0.083,108.5,315000,290000,95,27.5,130000,115000,0.083,-0.242,0.083,0
IL,17031,17031827902,0.000,0.550,0.350,43,105000,90000,97,0.176,0.588,0.118,76,175000,145000,95,33,70000,55000,0.176,0.038,-0.232,-2
IL,17031,17031828000,0.222,0.444,0.222,55.5,125000,105000,97,0.045,0.364,0.409,62,195000,150000,96.185,6.5,70000,45000,-0.177,-0.081,0.187,-0.815
IL,17031,17031828100,0.156,0.375,0.313,55,105000,90000,95,0.188,0.250,0.375,80,180000,145000,95,25,75000,55000,0.031,-0.125,0.063,0
IL,17031,17031828201,0.167,0.611,0.222,64,130000,115000,96,0.036,0.357,0.500,81.5,240000,195000,95,17.5,110000,80000,-0.131,-0.254,0.278,-1
IL,17031,17031828202,0.048,0.571,0.190,71,155000,135000,95,0.043,0.609,0.217,69,145000,135000,95,-2,-10000,0,-0.004,0.037,0.027,0
IL,17031,17031828300,0.300,0.467,0.200,52,90000,75000,97,0.103,0.552,0.241,74,165000,135000,92.474,22,75000,60000,-0.197,0.085,0.041,-4.526
IL,17031,17031828401,0.483,0.241,0.103,64,165000,145000,95,0.500,0.250,0.063,109,240000,185000,90.475,45,75000,40000,0.017,0.009,-0.041,-4.525
IL,17031,17031828402,0.333,0.476,0.095,69,145000,125000,94.444,0.138,0.448,0.207,61,215000,195000,95,-8,70000,70000,-0.195,-0.028,0.112,0.556
IL,17031,17031828503,0.000,0.833,0.000,54,85000,55000,98.524,0.136,0.591,0.182,54.5,165000,140000,97,0.5,80000,85000,0.136,-0.242,0.182,-1.524
IL,17031,17031828504,0.167,0.583,0.000,57,70000,45000,94.995,0.000,0.514,0.371,57,165000,145000,97,0,95000,100000,-0.167,-0.069,0.371,2.005
IL,17031,17031828505,0.129,0.548,0.226,60,155000,145000,95,0.049,0.585,0.171,97,255000,215000,90,37,100000,70000,-0.080,0.037,-0.055,-5
IL,17031,17031828601,0.611,0.278,0.083,68,150000,135000,95,0.405,0.351,0.189,84,235000,215000,95,16,85000,80000,-0.206,0.074,0.106,0
IL,17031,17031828602,0.379,0.345,0.034,75,165000,145000,95,0.250,0.542,0.125,105,270000,250000,94.5715,30,105000,105000,-0.129,0.197,0.091,-0.4285
IL,17031,17031828701,0.167,0.833,0.000,69,150000,145000,96,0.077,0.615,0.154,82,215000,195000,95,13,65000,50000,-0.090,-0.218,0.154,-1
IL,17031,17031828702,0.125,0.875,0.000,58.5,160000,145000,97,0.036,0.607,0.143,72,195000,160000,94.11500000000001,13.5,35000,15000,-0.089,-0.268,0.143,-2.885
IL,17031,17031828801,0.393,0.357,0.107,129.5,225000,200000,90,0.263,0.368,0.105,132,435000,345000,80,2.5,210000,145000,-0.130,0.011,-0.002,-10
IL,17031,17031828802,0.111,0.333,0.444,41.5,120000,110000,98.5,0.158,0.000,0.737,61,195000,185000,95.618,19.5,75000,75000,0.047,-0.333,0.292,-2.882
IL,17031,17031828900,0.000,0.200,0.800,37,115000,105000,98.682,0.000,0.364,0.455,55,165000,155000,97,18,50000,50000,0.000,0.164,-0.345,-1.682
IL,17031,17031829100,0.000,0.333,0.667,43,65000,55000,94.841,0.091,0.182,0.455,49,175000,95000,97,6,110000,40000,0.091,-0.152,-0.212,2.159
IL,17031,17031829200,0.143,0.143,0.429,48,125000,95000,96,0.000,0.300,0.600,76.5,205000,170000,96.9065,28.5,80000,75000,-0.143,0.157,0.171,0.9065
IL,17031,17031829301,0.045,0.455,0.409,46,105000,95000,95,0.000,0.313,0.500,75,185000,150000,95,29,80000,55000,-0.045,-0.142,0.091,0
IL,17031,17031829302,0.000,0.250,0.750,36,80000,80000,98.49799999999999,0.333,0.000,0.500,82,195000,130000,98.5,46,115000,50000,0.333,-0.250,-0.250,0.002
IL,17031,17031829402,0.067,0.867,0.000,40,15000,15000,74.04,0.000,0.667,0.222,48,155000,35000,97,8,140000,20000,-0.067,-0.200,0.222,22.96
IL,17031,17031829500,0.429,0.071,0.500,32.5,90000,85000,97,0.111,0.167,0.611,61,185000,175000,97,28.5,95000,90000,-0.317,0.095,0.111,0
IL,17031,17031829600,0.538,0.154,0.231,36,65000,45000,101.429,0.200,0.067,0.533,57,165000,145000,96.39,21,100000,100000,-0.338,-0.087,0.303,-5.039
IL,17031,17031829700,0.333,0.250,0.250,124,170000,150000,94.108,0.100,0.200,0.500,72.5,240000,160000,95,-51.5,70000,10000,-0.233,-0.050,0.250,0.892
IL,17031,17031829800,0.333,0.593,0.000,83.5,195000,180000,95,0.333,0.510,0.078,125,315000,295000,95,41.5,120000,115000,0.000,-0.083,0.078,0
IL,17031,17031829902,0.028,0.667,0.028,59.5,110000,100000,95,0.082,0.673,0.020,71,185000,155000,95,11.5,75000,55000,0.054,0.007,-0.007,0
IL,17031,17031830003,0.028,0.778,0.056,69,155000,140000,97,0.172,0.552,0.207,107,285000,245000,95,38,130000,105000,0.145,-0.226,0.151,-2
IL,17031,17031830004,0.051,0.615,0.103,77,195000,175000,95,0.088,0.471,0.235,88,245000,210000,95,11,50000,35000,0.037,-0.145,0.133,0
IL,17031,17031830005,0.150,0.500,0.100,80,215000,190000,95,0.083,0.750,0.167,178,335000,320000,95,98,120000,130000,-0.067,0.250,0.067,0
IL,17031,17031830006,0.000,0.400,0.200,42,115000,75000,97,0.200,0.400,0.300,77,230000,210000,95,35,115000,135000,0.200,0.000,0.100,-2
IL,17031,17031830007,0.000,0.667,0.000,81,185000,145000,97,0.111,0.833,0.000,75.5,205000,120000,96,-5.5,20000,-25000,0.111,0.167,0.000,-1
IL,17031,17031830008,0.000,0.889,0.056,63.5,160000,135000,96.65,0.000,0.826,0.000,114,265000,215000,95,50.5,105000,80000,0.000,-0.063,-0.056,-1.65
IL,17031,17031830100,0.188,0.438,0.188,49,115000,105000,96,0.077,0.385,0.000,79,225000,165000,98.812,30,110000,60000,-0.111,-0.053,-0.188,2.812
IL,17031,17031830201,0.091,0.636,0.000,64,135000,125000,95,0.160,0.600,0.160,83,235000,115000,95,19,100000,-10000,0.069,-0.036,0.160,0
IL,17031,17031830202,0.091,0.818,0.091,53,115000,105000,99.32,0.091,0.727,0.182,68,215000,165000,95,15,100000,60000,0.000,-0.091,0.091,-4.32
IL,17031,17031830300,0.235,0.647,0.000,55,15000,15000,75,0.143,0.571,0.071,71,165000,70000,96,16,150000,55000,-0.092,-0.076,0.071,21
IL,17031,17031830400,0.263,0.421,0.105,41,75000,55000,102.447,0.125,0.521,0.167,54,145000,125000,97,13,70000,70000,-0.138,0.100,0.061,-5.447
IL,17031,17031830500,0.167,0.000,0.833,52.5,160000,135000,95.14,0.083,0.000,0.667,83,250000,205000,95,30.5,90000,70000,-0.083,0.000,-0.167,-0.14
IL,17031,17031830600,0.450,0.100,0.125,79,200000,175000,94.5,0.759,0.034,0.138,119,255000,205000,90,40,55000,30000,0.309,-0.066,0.013,-4.5
IL,17031,17031830700,0.701,0.060,0.015,100,305000,255000,85,0.792,0.083,0.083,115,360000,310000,84.96600000000001,15,55000,55000,0.090,0.024,0.068,-0.034
IL,17031,17031830800,0.722,0.000,0.056,127,355000,310000,82.5,0.444,0.000,0.111,260,555000,355000,80,133,200000,45000,-0.278,0.000,0.056,-2.5
IL,17031,17031830900,0.650,0.050,0.050,124.5,415000,325000,85,0.487,0.103,0.154,137,535000,415000,85,12.5,120000,90000,-0.163,0.053,0.104,0
IL,17031,17031831000,0.824,0.014,0.000,179,555000,455000,80,0.705,0.000,0.023,229.5,705000,570000,80,50.5,150000,115000,-0.120,-0.014,0.023,0
IL,17031,17031831100,0.648,0.000,0.093,121.5,370000,315000,89.99,0.489,0.022,0.156,192,565000,445000,80,70.5,195000,130000,-0.159,0.022,0.063,-9.99
IL,17031,17031831200,0.357,0.071,0.429,76,300000,250000,87.5,0.444,0.000,0.333,91,355000,305000,85,15,55000,55000,0.087,-0.071,-0.095,-2.5
IL,17031,17031831300,0.500,0.000,0.500,43,150000,110000,83.845,0.333,0.000,0.333,143,345000,305000,83,100,195000,195000,-0.167,0.000,-0.167,-0.845
IL,17031,17031831400,0.500,0.000,0.250,56,170000,125000,82.5,0.000,0.200,0.600,71,295000,265000,96,15,125000,140000,-0.500,0.200,0.350,13.5
IL,17031,17031831500,0.393,0.000,0.429,66.5,220000,195000,93,0.176,0.059,0.588,103,325000,275000,95,36.5,105000,80000,-0.216,0.059,0.160,2
IL,17031,17031831600,0.379,0.000,0.517,52,235000,215000,90,0.143,0.048,0.714,92,355000,285000,95,40,120000,70000,-0.236,0.048,0.197,5
IL,17031,17031831700,0.645,0.000,0.161,127,365000,305000,89.85,0.444,0.056,0.278,181.5,490000,380000,85,54.5,125000,75000,-0.201,0.056,0.116,-4.85
IL,17031,17031831800,0.595,0.000,0.081,98,375000,275000,80,0.565,0.000,0.174,114,475000,325000,80,16,100000,50000,-0.029,0.000,0.093,0
IL,17031,17031831900,0.754,0.000,0.031,143,425000,345000,80,0.727,0.061,0.091,179,535000,405000,80,36,110000,60000,-0.027,0.061,0.060,0
IL,17031,17031832000,0.818,0.023,0.023,165,505000,405000,80,0.774,0.000,0.000,216,555000,455000,80,51,50000,50000,-0.044,-0.023,-0.023,0
IL,17031,17031832100,0.841,0.000,0.000,87.5,320000,265000,80,0.600,0.000,0.080,148,515000,355000,75,60.5,195000,90000,-0.241,0.000,0.080,-5
IL,17031,17031832200,0.789,0.000,0.035,191,695000,465000,80,0.784,0.000,0.020,276,865000,645000,80,85,170000,180000,-0.005,0.000,-0.015,0
IL,17031,17031832300,0.659,0.045,0.045,157.5,495000,425000,85,0.525,0.000,0.100,282.5,810000,610000,80,125,315000,185000,-0.134,-0.045,0.055,-5
IL,17031,17031832400,0.625,0.000,0.013,167,705000,510000,80,0.714,0.048,0.119,215,635000,560000,80,48,-70000,50000,0.089,0.048,0.107,0
IL,17031,17031832500,0.782,0.000,0.018,191,645000,455000,80,0.714,0.020,0.102,331,965000,745000,80,140,320000,290000,-0.068,0.020,0.084,0
IL,17031,17031832600,0.714,0.000,0.043,193,600000,465000,80,0.696,0.000,0.029,227,865000,605000,75,34,265000,140000,-0.019,0.000,-0.014,-5
IL,17031,17031832900,0.444,0.111,0.000,172,435000,345000,80,0.500,0.100,0.000,279.5,870000,680000,80,107.5,435000,335000,0.056,-0.011,0.000,0
IL,17031,17031833000,0.615,0.000,0.008,244,780000,525000,80,0.610,0.013,0.039,240,675000,535000,80,-4,-105000,10000,-0.004,0.013,0.031,0
IL,17031,17031833100,0.586,0.007,0.037,158,515000,410000,80,0.519,0.038,0.076,176.5,490000,385000,80,18.5,-25000,-25000,-0.067,0.031,0.039,0
IL,17031,17031833300,0.583,0.083,0.083,137,465000,335000,80,0.273,0.000,0.182,175,605000,395000,75,38,140000,60000,-0.311,-0.083,0.098,-5
IL,17031,17031833900,0.000,0.000,1.000,36,85000,75000,90,0.000,0.000,0.500,72.5,290000,260000,87.5,36.5,205000,185000,0.000,0.000,-0.500,-2.5
IL,17031,17031834000,0.000,0.500,0.000,75.5,120000,110000,97.62299999999999,0.000,0.600,0.200,61,155000,115000,95,-14.5,35000,5000,0.000,0.100,0.200,-2.623
IL,17031,17031834200,0.000,0.800,0.100,71,215000,200000,98.71000000000001,0.000,0.500,0.000,89,205000,85000,95.3985,18,-10000,-115000,0.000,-0.300,-0.100,-3.3115
IL,17031,17031834300,0.000,0.826,0.000,61,135000,135000,97,0.038,0.769,0.115,85.5,270000,235000,97,24.5,135000,100000,0.038,-0.057,0.115,0
IL,17031,17031834400,0.130,0.674,0.087,75.5,195000,190000,96.5,0.200,0.600,0.000,128,325000,315000,95,52.5,130000,125000,0.070,-0.074,-0.087,-1.5
IL,17031,17031834600,0.000,1.000,0.000,50,75000,75000,104.62,0.000,0.250,0.750,54.5,175000,155000,97,4.5,100000,80000,0.000,-0.750,0.750,-7.62
IL,17031,17031834700,0.000,0.333,0.667,39,75000,65000,95,0.167,0.333,0.333,70.5,270000,150000,97,31.5,195000,85000,0.167,0.000,-0.333,2
IL,17031,17031834900,0.000,1.000,0.000,41,105000,95000,95,0.000,0.000,0.857,63,265000,235000,95,22,160000,140000,0.000,-1.000,0.857,0
IL,17031,17031835000,0.000,0.000,1.000,51.5,190000,165000,92.5,0.000,0.000,0.933,79,265000,245000,96.944,27.5,75000,80000,0.000,0.000,-0.067,4.444
IL,17031,17031835100,0.000,0.000,0.800,60,175000,135000,95,0.000,0.167,0.833,78,290000,150000,96.4705,18,115000,15000,0.000,0.167,0.033,1.4705
IL,17031,17031835200,0.000,0.000,0.900,65,245000,210000,93.5,0.000,0.000,0.800,95,385000,365000,95,30,140000,155000,0.000,0.000,-0.100,1.5
IL,17031,17031835500,0.000,0.000,0.400,46,145000,145000,95.455,0.000,0.250,0.250,58.5,295000,270000,94.75,12.5,150000,125000,0.000,0.250,-0.150,-0.705
IL,17031,17031835800,0.091,0.864,0.000,83.5,235000,220000,96.475,0.000,0.636,0.091,100,245000,235000,95,16.5,10000,15000,-0.091,-0.227,0.091,-1.475
IL,17031,17031836000,0.250,0.571,0.036,112.5,255000,255000,95,0.182,0.727,0.000,151,425000,325000,85,38.5,170000,70000,-0.068,0.156,-0.036,-10
IL,17031,17031836100,0.200,0.400,0.000,57,155000,155000,97,0.000,1.000,0.000,87,265000,235000,90,30,110000,80000,-0.200,0.600,0.000,-7
IL,17031,17031836200,1.000,0.000,0.000,88.5,190000,170000,92.5,0.333,0.333,0.000,45,205000,145000,80,-43.5,15000,-25000,-0.667,0.333,0.000,-12.5
IL,17031,17031836300,0.800,0.200,0.000,103,125000,115000,90,0.375,0.125,0.000,93.5,255000,215000,82.5,-9.5,130000,100000,-0.425,-0.075,0.000,-7.5
IL,17031,17031836400,0.200,0.486,0.057,123,355000,305000,95,0.100,0.600,0.100,134.5,385000,300000,96,11.5,30000,-5000,-0.100,0.114,0.043,1
IL,17031,17031836500,0.000,1.000,0.000,142.5,255000,215000,85,0.200,0.600,0.000,101,365000,295000,88.796,-41.5,110000,80000,0.200,-0.400,0.000,3.796
IL,17031,17031836600,0.333,0.000,0.333,71,220000,185000,85,0.400,0.000,0.300,143,410000,370000,90,72,190000,185000,0.067,0.000,-0.033,5
IL,17031,17031836700,0.875,0.000,0.125,72.5,240000,205000,80,0.444,0.111,0.333,119,275000,225000,95,46.5,35000,20000,-0.431,0.111,0.208,15
IL,17031,17031836800,0.800,0.200,0.000,104,185000,175000,95,0.167,0.000,0.333,118,415000,340000,77.5,14,230000,165000,-0.633,-0.200,0.333,-17.5
IL,17031,17031836900,0.333,0.333,0.333,104,195000,185000,95,0.200,0.400,0.000,96,295000,255000,96,-8,100000,70000,-0.133,0.067,-0.333,1
IL,17031,17031837000,0.286,0.286,0.429,71,165000,135000,89.7,0.043,0.174,0.435,80,245000,235000,93.061,9,80000,100000,-0.242,-0.112,0.006,3.361
IL,17031,17031837100,0.167,0.167,0.333,100.5,285000,240000,92.40350000000001,0.333,0.167,0.500,145,510000,435000,90,44.5,225000,195000,0.167,0.000,0.167,-2.4035
IL,17031,17031837300,0.333,0.667,0.000,65,155000,125000,85,0.000,0.200,0.400,78,155000,125000,94.583,13,0,0,-0.333,-0.467,0.400,9.583
IL,17031,17031837400,0.125,0.500,0.250,62.5,265000,240000,94.6,0.000,0.333,0.500,139,320000,290000,93,76.5,55000,50000,-0.125,-0.167,0.250,-1.6
IL,17031,17031837800,0.600,0.080,0.080,101,305000,285000,95,0.333,0.133,0.267,136,365000,325000,95,35,60000,40000,-0.267,0.053,0.187,0
IL,17031,17031838000,0.440,0.120,0.120,115,285000,265000,90,0.286,0.190,0.190,142,355000,325000,90,27,70000,60000,-0.154,0.070,0.070,0
IL,17031,17031838100,0.625,0.063,0.125,90.5,305000,280000,93.152,0.550,0.150,0.050,165.5,395000,305000,80,75,90000,25000,-0.075,0.088,-0.075,-13.152
IL,17031,17031838200,0.667,0.000,0.000,228,545000,495000,95,0.000,0.167,0.500,220,715000,575000,94.5,-8,170000,80000,-0.667,0.167,0.500,-0.5
IL,17031,17031838300,0.417,0.083,0.000,125.5,390000,325000,86,0.474,0.105,0.000,140,315000,285000,80,14.5,-75000,-40000,0.057,0.022,0.000,-6
IL,17031,17031838600,0.000,1.000,0.000,60,105000,75000,103.4,0.500,0.000,0.000,167,475000,415000,87.5,107,370000,340000,0.500,-1.000,0.000,-15.9
IL,17031,17031838700,0.000,0.000,1.000,41,185000,185000,97,0.000,0.667,0.167,100,340000,270000,96,59,155000,85000,0.000,0.667,-0.833,-1
IL,17031,17031838800,0.000,0.571,0.429,34,95000,55000,101.25,0.000,0.222,0.556,53,195000,105000,89.709,19,100000,50000,0.000,-0.349,0.127,-11.541
IL,17031,17031839000,0.556,0.032,0.073,90,265000,225000,85.86,0.518,0.073,0.109,129,315000,245000,89.995,39,50000,20000,-0.038,0.040,0.037,4.135
IL,17031,17031839100,0.495,0.032,0.086,90,325000,265000,80,0.346,0.115,0.135,112,325000,255000,85,22,0,-10000,-0.148,0.083,0.049,5
IL,17031,17031839200,0.235,0.294,0.176,59,105000,95000,90,0.125,0.550,0.100,73.5,135000,115000,95,14.5,30000,20000,-0.110,0.256,-0.076,5
IL,17031,17031839500,0.133,0.467,0.067,151,255000,235000,90,0.000,0.444,0.111,209,555000,405000,80,58,300000,170000,-0.133,-0.022,0.044,-10
IL,17031,17031839600,0.455,0.091,0.091,76,385000,285000,80,0.500,0.300,0.000,127,455000,325000,92.5,51,70000,40000,0.045,0.209,-0.091,12.5
IL,17031,17031839700,0.531,0.000,0.063,121,430000,365000,87.495,0.394,0.030,0.121,135,495000,375000,80,14,65000,10000,-0.137,0.030,0.059,-7.495
IL,17031,17031839800,0.375,0.000,0.000,123.5,325000,330000,68.2465,0.667,0.000,0.000,117,515000,435000,80,-6.5,190000,105000,0.292,0.000,0.000,11.7535
IL,17031,17031839900,0.587,0.022,0.065,100,375000,285000,80,0.360,0.040,0.160,148,495000,365000,80,48,120000,80000,-0.227,0.018,0.095,0
IL,17031,17031840000,0.118,0.000,0.000,115,435000,345000,79,0.077,0.000,0.231,177,605000,375000,75,62,170000,30000,-0.041,0.000,0.231,-4
IL,17031,17031840100,0.091,0.000,0.000,83,405000,235000,59,0.000,0.000,0.000,78.5,325000,240000,78.5,-4.5,-80000,5000,-0.091,0.000,0.000,19.5
IL,17031,17031840200,0.067,0.000,0.000,103,395000,205000,70,0.182,0.000,0.000,140,525000,355000,75,37,130000,150000,0.115,0.000,0.000,5
IL,17031,17031840300,0.143,0.000,0.190,65,285000,185000,75,0.000,0.000,0.333,123,465000,285000,80,58,180000,100000,-0.143,0.000,0.143,5
IL,17031,17031840400,0.167,0.000,0.000,69,355000,185000,60.120000000000005,0.038,0.000,0.154,79,310000,220000,72.5,10,-45000,35000,-0.128,0.000,0.154,12.38
IL,17031,17031840700,0.500,0.000,0.500,147.5,270000,245000,90,0.000,0.200,0.800,58,225000,215000,94,-89.5,-45000,-30000,-0.500,0.200,0.300,4
IL,17031,17031840800,0.000,0.000,1.000,38,185000,175000,96.984,0.333,0.000,0.667,121,345000,255000,95,83,160000,80000,0.333,0.000,-0.333,-1.984
IL,17031,17031841000,0.478,0.217,0.087,92,355000,285000,90,0.364,0.273,0.136,160.5,400000,325000,92.75,68.5,45000,40000,-0.115,0.055,0.049,2.75
IL,17031,17031841100,0.143,0.048,0.000,57,265000,185000,75,0.273,0.000,0.000,102,305000,275000,80,45,40000,90000,0.130,-0.048,0.000,5
IL,17031,17031841200,0.300,0.000,0.300,92,335000,305000,95,0.111,0.000,0.556,151,455000,445000,90,59,120000,140000,-0.189,0.000,0.256,-5
IL,17031,17031841300,0.188,0.125,0.250,113.5,300000,255000,82.5,0.077,0.000,0.692,101,435000,395000,90,-12.5,135000,140000,-0.111,-0.125,0.442,7.5
IL,17031,17031841500,0.500,0.000,0.500,59.5,155000,145000,92.5,0.000,0.750,0.250,96.5,440000,385000,93.5,37,285000,240000,-0.500,0.750,-0.250,1
IL,17031,17031841700,0.000,1.000,0.000,93,65000,225000,85,0.000,0.000,1.000,161,390000,370000,96,68,325000,145000,0.000,-1.000,1.000,11
IL,17031,17031841800,0.333,0.667,0.000,45,85000,65000,94.697,0.000,0.400,0.400,80,245000,245000,95,35,160000,180000,-0.333,-0.267,0.400,0.303
IL,17031,17031841900,0.398,0.102,0.068,119.5,345000,285000,80,0.333,0.146,0.063,136,345000,285000,80,16.5,0,0,-0.064,0.044,-0.006,0
IL,17031,17031842000,0.429,0.429,0.000,91,255000,235000,85,0.200,0.600,0.000,152,385000,375000,95,61,130000,140000,-0.229,0.171,0.000,10
IL,17031,17031842100,0.133,0.067,0.733,51,225000,175000,95,0.000,0.200,0.700,83.5,290000,240000,95,32.5,65000,65000,-0.133,0.133,-0.033,0
IL,17031,17031842200,0.725,0.000,0.029,152,475000,385000,80,0.472,0.056,0.139,138.5,375000,325000,80,-13.5,-100000,-60000,-0.252,0.056,0.110,0
IL,17031,17031842300,0.651,0.024,0.036,142,525000,415000,80,0.616,0.041,0.082,188,605000,475000,80,46,80000,60000,-0.034,0.017,0.046,0
IL,17031,17031842400,0.000,1.000,0.000,57,155000,115000,97,0.000,0.526,0.263,78,215000,185000,96.684,21,60000,70000,0.000,-0.474,0.263,-0.316
IL,17031,17031842500,0.000,1.000,0.000,56,185000,175000,103.11,0.000,0.000,0.000,60,135000,125000,90,4,-50000,-50000,0.000,-1.000,0.000,-13.11
IL,17031,17031842600,0.368,0.000,0.263,75,295000,255000,95,0.286,0.000,0.143,110,335000,240000,80,35,40000,-15000,-0.083,0.000,-0.120,-15
IL,17031,17031842800,0.000,0.000,0.667,63,205000,175000,80,0.000,0.067,0.733,79,315000,295000,95,16,110000,120000,0.000,0.067,0.067,15
IL,17031,17031842900,0.308,0.231,0.462,66,205000,175000,95,0.267,0.200,0.400,111,235000,215000,95,45,30000,40000,-0.041,-0.031,-0.062,0
IL,17031,17031843000,0.000,0.500,0.000,51,115000,5000,99.818,0.000,0.250,0.750,72.5,285000,270000,95,21.5,170000,265000,0.000,-0.250,0.750,-4.818
IL,17031,17031843100,0.000,0.500,0.000,105,290000,260000,89.9995,0.167,0.167,0.333,60,305000,215000,99.5,-45,15000,-45000,0.167,-0.333,0.333,9.5005
IL,17031,17031843200,0.429,0.000,0.429,93,345000,315000,92,0.625,0.000,0.250,150.5,715000,585000,80,57.5,370000,270000,0.196,0.000,-0.179,-12
IL,17031,17031843400,0.000,0.000,1.000,51,175000,135000,95,0.000,1.000,0.000,87,255000,235000,95,36,80000,100000,0.000,1.000,-1.000,0
IL,17031,17031843600,0.250,0.550,0.050,85.5,285000,245000,97,0.200,0.533,0.000,133,525000,415000,95,47.5,240000,170000,-0.050,-0.017,-0.050,-2
